6798;870
4913;871
5093;872
5085;873
1357;874
18444;875
20835;876
14959;877
412;878
5340;879
551;880
6141;881
13108;882
6080;883
20197;884
15009;885
6223;886
11977;887
5263;888
532;889
885;890
20867;891
10;892
15231;893
10384;894
11929;895
11;896
19946;897
8526;898
12124;899
17172;900
20839;901
18689;902
846;903
844;904
19525;905
10673;906
18439;907
20534;908
21615;909
8885;910
4710;911
21906;912
10808;913
14698;914
8117;915
22828;916
4817;917
10293;918
6873;919
5517;920
6216;921
23396;922
19972;923
5277;924
17487;925
3800;926
16614;927
19778;928
20304;929
22562;930
10807;931
12857;932
3926;933
15456;934
17115;935
16742;936
61;937
19225;938
12069;939
11223;940
23833;941
1122;942
910;943
7856;944
12290;945
23521;946
15186;947
14027;948
10236;949
4477;950
5305;951
3289;952
17506;953
14534;954
7622;955
4001;956
17759;957
3556;958
19767;959
23770;960
667;961
4070;962
11940;963
23527;964
9127;965
9477;966
540;967
225;968
16472;969
12089;970
23679;971
12748;972
7747;973
7089;974
696;975
112;976
4682;977
1621;978
19401;979
15628;980
12876;981
962;982
22893;983
9955;984
17555;985
15919;986
1994;987
14656;988
17430;989
1867;990
3725;991
17187;992
1583;993
7923;994
11752;995
9559;996
14353;997
13845;998
22585;999
24096;1000
24009;1001
8650;1002
11813;1003
22987;1004
7061;1005
5267;1006
3554;1007
23685;1008
11860;1009
10168;1010
10711;1011
22768;1012
23296;1013
13728;1014
15045;1015
6083;1016
18184;1017
4737;1018
16623;1019
19714;1020
19112;1021
8021;1022
1089;1023
11244;1024
5978;1025
24064;1026
3929;1027
24115;1028
19517;1029
174;1030
19056;1031
9492;1032
10948;1033
5382;1034
7371;1035
17091;1036
6220;1037
11841;1038
14159;1039
18153;1040
3244;1041
755;1042
14794;1043
7914;1044
18593;1045
2077;1046
6160;1047
9476;1048
5890;1049
23322;1050
6275;1051
5715;1052
13041;1053
18644;1054
16772;1055
11596;1056
4677;1057
1325;1058
8079;1059
2427;1060
22861;1061
4612;1062
11370;1063
6927;1064
3596;1065
967;1066
4423;1067
19299;1068
10035;1069
13999;1070
24137;1071
2176;1072
2012;1073
13380;1074
8820;1075
1846;1076
469;1077
16031;1078
16385;1079
12260;1080
17395;1081
19424;1082
7358;1083
6379;1084
17863;1085
15;1086
13947;1087
17308;1088
12120;1089
23174;1090
14667;1091
1893;1092
17908;1093
2773;1094
4985;1095
13026;1096
8077;1097
7583;1098
6750;1099
21026;1100
22188;1101
2902;1102
12661;1103
20678;1104
7766;1105
10276;1106
7506;1107
5339;1108
3455;1109
23881;1110
17234;1111
8926;1112
4932;1113
2729;1114
9084;1115
12272;1116
3650;1117
23166;1118
13144;1119
7055;1120
20967;1121
349;1122
5273;1123
15199;1124
15870;1125
23182;1126
6004;1127
15156;1128
21028;1129
21462;1130
7752;1131
11557;1132
12139;1133
8927;1134
17516;1135
1464;1136
7530;1137
4420;1138
2684;1139
573;1140
23231;1141
13184;1142
1802;1143
21610;1144
1717;1145
2497;1146
23261;1147
6523;1148
2733;1149
10901;1150
8973;1151
3327;1152
4968;1153
21298;1154
22634;1155
9187;1156
16153;1157
13911;1158
14118;1159
22965;1160
11022;1161
16246;1162
18673;1163
5361;1164
6369;1165
6768;1166
23406;1167
20804;1168
19725;1169
2413;1170
13521;1171
9412;1172
3903;1173
5636;1174
5312;1175
7014;1176
23364;1177
2404;1178
20134;1179
8372;1180
12963;1181
17764;1182
12344;1183
23289;1184
5298;1185
18079;1186
12966;1187
6866;1188
8042;1189
20332;1190
17001;1191
17497;1192
8363;1193
2060;1194
12263;1195
23275;1196
3791;1197
22617;1198
19397;1199
18335;1200
19491;1201
20297;1202
10716;1203
1791;1204
23189;1205
3140;1206
5154;1207
16754;1208
20050;1209
15440;1210
2467;1211
1877;1212
7750;1213
1082;1214
9196;1215
9136;1216
408;1217
5472;1218
8411;1219
11261;1220
20302;1221
8025;1222
4847;1223
9978;1224
6968;1225
7110;1226
6344;1227
529;1228
946;1229
11012;1230
15033;1231
6005;1232
1142;1233
3488;1234
22943;1235
14359;1236
10207;1237
18971;1238
2848;1239
21516;1240
10958;1241
7901;1242
12450;1243
14832;1244
17839;1245
21738;1246
16100;1247
15215;1248
22715;1249
8946;1250
2293;1251
14666;1252
18241;1253
2048;1254
10294;1255
4490;1256
13535;1257
9379;1258
11043;1259
5824;1260
15950;1261
4339;1262
23656;1263
20915;1264
21133;1265
8437;1266
14075;1267
19804;1268
3089;1269
290;1270
22670;1271
3616;1272
12261;1273
17016;1274
7004;1275
12125;1276
5198;1277
9446;1278
8220;1279
23998;1280
10969;1281
6481;1282
13061;1283
20010;1284
10671;1285
21377;1286
6325;1287
5802;1288
8506;1289
5461;1290
15942;1291
2152;1292
2859;1293
2015;1294
5498;1295
13045;1296
3376;1297
18662;1298
2532;1299
12770;1300
6190;1301
8693;1302
271;1303
10722;1304
3893;1305
4338;1306
5668;1307
16079;1308
12537;1309
966;1310
21154;1311
6277;1312
16384;1313
16193;1314
14528;1315
18214;1316
15508;1317
144;1318
16228;1319
5475;1320
17870;1321
320;1322
8741;1323
23386;1324
3339;1325
19652;1326
1469;1327
23503;1328
14068;1329
879;1330
6915;1331
19186;1332
23076;1333
22129;1334
23301;1335
6076;1336
231;1337
6687;1338
13288;1339
9544;1340
2166;1341
1210;1342
7296;1343
7068;1344
12206;1345
2115;1346
5772;1347
5060;1348
14081;1349
7967;1350
5345;1351
6936;1352
21801;1353
2595;1354
4320;1355
10526;1356
6013;1357
23988;1358
5987;1359
20827;1360
312;1361
5504;1362
10555;1363
6940;1364
22431;1365
13209;1366
19839;1367
15389;1368
17038;1369
16695;1370
12222;1371
16851;1372
10887;1373
19651;1374
5583;1375
10726;1376
14839;1377
15953;1378
18893;1379
2046;1380
9113;1381
6363;1382
21208;1383
4171;1384
4972;1385
23931;1386
6140;1387
5252;1388
11890;1389
8359;1390
288;1391
9350;1392
16399;1393
4722;1394
1298;1395
11758;1396
9400;1397
12516;1398
6686;1399
19794;1400
13529;1401
6965;1402
4099;1403
18112;1404
18298;1405
4405;1406
6781;1407
16008;1408
20036;1409
20941;1410
7550;1411
3824;1412
11863;1413
2807;1414
21443;1415
2353;1416
12262;1417
22333;1418
5654;1419
8041;1420
7815;1421
21889;1422
20785;1423
12731;1424
9043;1425
17824;1426
23788;1427
5903;1428
21025;1429
41;1430
19958;1431
16261;1432
15278;1433
11672;1434
14523;1435
11033;1436
19181;1437
10356;1438
14121;1439
2286;1440
5036;1441
14788;1442
1421;1443
17791;1444
23217;1445
8306;1446
6286;1447
4748;1448
7335;1449
11686;1450
1836;1451
7088;1452
23718;1453
8563;1454
3681;1455
14659;1456
839;1457
16809;1458
3777;1459
2036;1460
675;1461
19754;1462
2580;1463
4735;1464
21491;1465
16834;1466
15465;1467
7210;1468
16953;1469
6331;1470
21144;1471
18846;1472
4195;1473
1656;1474
11067;1475
18115;1476
11604;1477
18438;1478
5224;1479
17285;1480
18150;1481
5333;1482
20403;1483
5818;1484
3389;1485
10792;1486
1765;1487
4461;1488
8396;1489
21250;1490
24109;1491
11796;1492
13150;1493
3079;1494
14120;1495
10202;1496
10546;1497
21968;1498
8068;1499
2920;1500
20522;1501
15232;1502
23186;1503
14197;1504
9008;1505
17708;1506
17005;1507
21838;1508
2589;1509
7680;1510
23872;1511
1711;1512
43;1513
10712;1514
722;1515
18421;1516
19212;1517
9635;1518
9133;1519
20359;1520
19108;1521
18062;1522
2801;1523
23401;1524
2786;1525
23841;1526
23249;1527
14123;1528
14831;1529
15877;1530
4199;1531
9463;1532
20869;1533
16320;1534
9807;1535
17566;1536
4851;1537
10134;1538
17558;1539
15085;1540
23345;1541
19738;1542
8779;1543
8502;1544
13752;1545
16642;1546
23853;1547
18198;1548
20577;1549
8964;1550
15921;1551
12431;1552
4431;1553
15817;1554
5128;1555
6428;1556
8412;1557
4475;1558
4429;1559
10511;1560
11446;1561
20145;1562
23194;1563
451;1564
20398;1565
13080;1566
20936;1567
17539;1568
17826;1569
5096;1570
19514;1571
9739;1572
19068;1573
12080;1574
23438;1575
10660;1576
875;1577
6527;1578
13880;1579
17753;1580
12998;1581
4185;1582
9237;1583
19850;1584
23556;1585
15432;1586
17840;1587
10527;1588
20290;1589
13155;1590
12806;1591
8015;1592
7562;1593
13759;1594
20727;1595
695;1596
4702;1597
10525;1598
3040;1599
1687;1600
22231;1601
17501;1602
10339;1603
5717;1604
18325;1605
3258;1606
13018;1607
11060;1608
12911;1609
14653;1610
15041;1611
7835;1612
823;1613
1377;1614
5842;1615
7732;1616
19528;1617
20845;1618
208;1619
1569;1620
8812;1621
10425;1622
5543;1623
7704;1624
5787;1625
5619;1626
7879;1627
21632;1628
20300;1629
21132;1630
19474;1631
7800;1632
9966;1633
1777;1634
15806;1635
11548;1636
9825;1637
2732;1638
12300;1639
19337;1640
16013;1641
8385;1642
21991;1643
9448;1644
13866;1645
8674;1646
19875;1647
9983;1648
16315;1649
12982;1650
3484;1651
1938;1652
11425;1653
11305;1654
6153;1655
8572;1656
13210;1657
4794;1658
4029;1659
11914;1660
8221;1661
12836;1662
7366;1663
3298;1664
19615;1665
21334;1666
16595;1667
3368;1668
7072;1669
10818;1670
22282;1671
6171;1672
3601;1673
6897;1674
19055;1675
19493;1676
751;1677
17797;1678
4045;1679
13516;1680
4054;1681
325;1682
24135;1683
4992;1684
12944;1685
3627;1686
16483;1687
9749;1688
8735;1689
2382;1690
9160;1691
23728;1692
5490;1693
7605;1694
13221;1695
4484;1696
18312;1697
1570;1698
6619;1699
11819;1700
18326;1701
5545;1702
16760;1703
5828;1704
4811;1705
12429;1706
13460;1707
3333;1708
16790;1709
20333;1710
829;1711
5904;1712
16357;1713
20877;1714
3143;1715
21698;1716
10187;1717
8131;1718
1028;1719
16540;1720
7743;1721
1305;1722
14094;1723
17716;1724
13768;1725
2388;1726
14051;1727
14317;1728
23935;1729
6352;1730
16251;1731
3165;1732
19553;1733
8683;1734
12572;1735
20968;1736
20205;1737
5223;1738
3454;1739
13294;1740
16724;1741
15879;1742
17463;1743
14423;1744
13989;1745
4799;1746
4293;1747
10446;1748
23794;1749
12012;1750
21993;1751
8057;1752
481;1753
19755;1754
15271;1755
3294;1756
14160;1757
6405;1758
13339;1759
14078;1760
22173;1761
4965;1762
21200;1763
20924;1764
13148;1765
14250;1766
1260;1767
10749;1768
21099;1769
18287;1770
3250;1771
591;1772
23810;1773
12924;1774
23750;1775
22291;1776
23472;1777
13326;1778
21;1779
2683;1780
19679;1781
6293;1782
21296;1783
8535;1784
5649;1785
730;1786
23907;1787
6367;1788
990;1789
5500;1790
450;1791
8956;1792
4048;1793
1074;1794
17351;1795
9750;1796
1610;1797
8253;1798
12690;1799
22572;1800
13685;1801
16763;1802
8665;1803
5033;1804
21340;1805
16490;1806
3743;1807
17857;1808
3871;1809
20373;1810
6890;1811
10107;1812
24148;1813
7122;1814
15745;1815
15860;1816
13675;1817
14818;1818
20309;1819
11155;1820
23831;1821
15679;1822
2498;1823
14337;1824
14313;1825
20153;1826
567;1827
8796;1828
7818;1829
10956;1830
8371;1831
15816;1832
20916;1833
2740;1834
1428;1835
441;1836
21731;1837
10939;1838
9398;1839
11049;1840
13632;1841
8773;1842
15898;1843
22773;1844
7469;1845
15171;1846
3564;1847
15644;1848
5232;1849
7536;1850
21113;1851
1351;1852
13271;1853
1870;1854
21668;1855
2686;1856
10228;1857
23187;1858
9717;1859
18324;1860
15011;1861
17912;1862
15868;1863
12559;1864
12419;1865
650;1866
8102;1867
7114;1868
10680;1869
24069;1870
19071;1871
3316;1872
3853;1873
17804;1874
1857;1875
13397;1876
937;1877
16231;1878
4555;1879
12366;1880
19887;1881
16913;1882
5693;1883
24183;1884
3526;1885
16740;1886
4769;1887
19118;1888
15108;1889
12971;1890
2795;1891
4531;1892
1614;1893
12297;1894
7355;1895
8287;1896
1815;1897
16354;1898
5660;1899
4863;1900
6734;1901
20257;1902
21692;1903
20992;1904
7700;1905
16055;1906
1873;1907
10946;1908
6185;1909
6827;1910
6636;1911
19350;1912
17411;1913
9065;1914
22417;1915
19657;1916
12894;1917
11645;1918
16229;1919
16526;1920
17253;1921
21089;1922
20607;1923
2059;1924
1811;1925
15655;1926
24029;1927
15066;1928
14100;1929
6557;1930
13020;1931
8328;1932
2429;1933
3379;1934
20889;1935
2811;1936
11479;1937
807;1938
13147;1939
17947;1940
16033;1941
9713;1942
7793;1943
9990;1944
7648;1945
21067;1946
15125;1947
7265;1948
10493;1949
2748;1950
4267;1951
13269;1952
16810;1953
5606;1954
11497;1955
11130;1956
3445;1957
23808;1958
23917;1959
17380;1960
845;1961
2989;1962
3958;1963
19314;1964
18999;1965
13600;1966
9206;1967
11199;1968
11504;1969
14179;1970
24;1971
12791;1972
14769;1973
21930;1974
9269;1975
21188;1976
4575;1977
4897;1978
4867;1979
5079;1980
13977;1981
12874;1982
13745;1983
21861;1984
17823;1985
17619;1986
2743;1987
2475;1988
18483;1989
19407;1990
4300;1991
18228;1992
781;1993
10466;1994
19831;1995
15334;1996
21928;1997
21101;1998
8430;1999
7270;2000
2068;2001
474;2002
24034;2003
14058;2004
15064;2005
19642;2006
16722;2007
9050;2008
13387;2009
1300;2010
3111;2011
2265;2012
17466;2013
8802;2014
221;2015
5635;2016
7498;2017
5129;2018
8862;2019
13856;2020
15945;2021
293;2022
2889;2023
7336;2024
1413;2025
14117;2026
16109;2027
14942;2028
10869;2029
21988;2030
323;2031
1736;2032
19419;2033
16361;2034
19438;2035
10517;2036
11386;2037
23759;2038
18087;2039
6892;2040
19022;2041
2078;2042
12481;2043
3193;2044
4739;2045
3982;2046
10643;2047
22815;2048
22186;2049
23256;2050
17583;2051
8198;2052
2809;2053
5748;2054
16258;2055
16982;2056
4711;2057
12727;2058
7190;2059
22984;2060
14315;2061
23629;2062
9714;2063
18250;2064
20241;2065
17165;2066
12853;2067
17188;2068
7744;2069
10016;2070
7382;2071
12130;2072
2260;2073
9305;2074
23044;2075
14323;2076
10046;2077
15784;2078
10220;2079
15682;2080
602;2081
1048;2082
6673;2083
19569;2084
20374;2085
1404;2086
1491;2087
4401;2088
3319;2089
17616;2090
13840;2091
2934;2092
24114;2093
1021;2094
21958;2095
6719;2096
18779;2097
17416;2098
17189;2099
16257;2100
14476;2101
19058;2102
22999;2103
663;2104
21963;2105
17107;2106
14373;2107
11634;2108
10631;2109
1353;2110
23310;2111
5701;2112
4108;2113
17032;2114
21835;2115
1438;2116
12888;2117
595;2118
14366;2119
19599;2120
22967;2121
2702;2122
10913;2123
5612;2124
15373;2125
5477;2126
8207;2127
4285;2128
10657;2129
19513;2130
5294;2131
13094;2132
14692;2133
19425;2134
9029;2135
20423;2136
20642;2137
14255;2138
9828;2139
7111;2140
23745;2141
8659;2142
12270;2143
16692;2144
14102;2145
6496;2146
8712;2147
22881;2148
16302;2149
13116;2150
9328;2151
2722;2152
1738;2153
13345;2154
12283;2155
6042;2156
5833;2157
3444;2158
20742;2159
15026;2160
8448;2161
7689;2162
19798;2163
14945;2164
23816;2165
12935;2166
8883;2167
11299;2168
7373;2169
17118;2170
23727;2171
16151;2172
10433;2173
19453;2174
8206;2175
21798;2176
782;2177
261;2178
1220;2179
15599;2180
2509;2181
5648;2182
10886;2183
5785;2184
16390;2185
3241;2186
4596;2187
23266;2188
4365;2189
13593;2190
10524;2191
20198;2192
2559;2193
21908;2194
3659;2195
5966;2196
11729;2197
18056;2198
3418;2199
8566;2200
19402;2201
3378;2202
16353;2203
17553;2204
3778;2205
16652;2206
3405;2207
16395;2208
711;2209
6320;2210
10857;2211
6596;2212
17812;2213
8860;2214
8953;2215
10497;2216
8387;2217
13391;2218
5840;2219
23593;2220
16044;2221
23265;2222
19811;2223
835;2224
22406;2225
6398;2226
21185;2227
14231;2228
8281;2229
3281;2230
19824;2231
17999;2232
712;2233
12881;2234
7756;2235
18172;2236
4144;2237
21659;2238
10261;2239
364;2240
17019;2241
14789;2242
2570;2243
5794;2244
171;2245
12117;2246
14555;2247
15228;2248
16405;2249
2283;2250
4973;2251
12795;2252
14030;2253
2214;2254
14401;2255
1483;2256
16068;2257
17178;2258
23869;2259
1203;2260
2739;2261
3818;2262
14581;2263
24093;2264
23418;2265
10414;2266
20401;2267
6679;2268
12207;2269
19147;2270
3421;2271
18039;2272
68;2273
5708;2274
3608;2275
6543;2276
17915;2277
20029;2278
1166;2279
8247;2280
12662;2281
16992;2282
3889;2283
6028;2284
11635;2285
338;2286
14825;2287
7144;2288
1465;2289
9217;2290
14548;2291
23381;2292
11048;2293
14805;2294
16362;2295
2818;2296
2064;2297
15245;2298
11100;2299
19533;2300
16290;2301
13458;2302
15116;2303
3239;2304
1537;2305
6709;2306
11291;2307
16234;2308
22885;2309
10507;2310
18191;2311
918;2312
18029;2313
20386;2314
12932;2315
15895;2316
17493;2317
12230;2318
23646;2319
1088;2320
20497;2321
14262;2322
14310;2323
4268;2324
23994;2325
1566;2326
23414;2327
1062;2328
6181;2329
12854;2330
1196;2331
513;2332
10096;2333
5640;2334
16651;2335
19843;2336
3028;2337
16062;2338
16295;2339
16369;2340
19526;2341
6922;2342
8401;2343
14109;2344
9782;2345
17;2346
11576;2347
3485;2348
2547;2349
23460;2350
21043;2351
8935;2352
9164;2353
22365;2354
3737;2355
14907;2356
19172;2357
3132;2358
17330;2359
17742;2360
21989;2361
2549;2362
12993;2363
4681;2364
18301;2365
7178;2366
16773;2367
20265;2368
21962;2369
9076;2370
4327;2371
19353;2372
6434;2373
3375;2374
23410;2375
14828;2376
4437;2377
13125;2378
6563;2379
16926;2380
4000;2381
13857;2382
4354;2383
5568;2384
21317;2385
16601;2386
21605;2387
17168;2388
2140;2389
560;2390
14348;2391
22160;2392
12645;2393
16479;2394
13852;2395
8231;2396
19100;2397
12469;2398
18471;2399
6200;2400
5473;2401
8746;2402
6976;2403
4188;2404
7578;2405
13536;2406
22007;2407
12956;2408
16071;2409
17575;2410
20573;2411
10323;2412
13092;2413
15326;2414
13142;2415
23801;2416
23847;2417
4889;2418
1076;2419
20312;2420
17932;2421
23621;2422
18851;2423
20460;2424
4387;2425
618;2426
3403;2427
849;2428
18685;2429
13111;2430
7374;2431
21425;2432
2425;2433
23541;2434
16184;2435
230;2436
19141;2437
585;2438
12072;2439
20883;2440
770;2441
7924;2442
4111;2443
8097;2444
13584;2445
9186;2446
2193;2447
19153;2448
2092;2449
6707;2450
7630;2451
23295;2452
17472;2453
6287;2454
12904;2455
13104;2456
4022;2457
23985;2458
3679;2459
10633;2460
5460;2461
20350;2462
796;2463
17889;2464
13879;2465
10286;2466
21364;2467
9157;2468
10765;2469
23645;2470
10361;2471
3257;2472
16006;2473
6001;2474
19505;2475
14710;2476
4142;2477
5159;2478
8875;2479
6368;2480
16956;2481
5867;2482
12410;2483
975;2484
5140;2485
19308;2486
10772;2487
12490;2488
8460;2489
16042;2490
2341;2491
18197;2492
9989;2493
89;2494
648;2495
9428;2496
8078;2497
20086;2498
22882;2499
11222;2500
12659;2501
11362;2502
23086;2503
21142;2504
23228;2505
15800;2506
20211;2507
7951;2508
15948;2509
13163;2510
15170;2511
2724;2512
4304;2513
13258;2514
7278;2515
8857;2516
2284;2517
18611;2518
9224;2519
17455;2520
11457;2521
