1;2.682103536551271E-4
2;2.682103536551271E-4
3;2.682103536551271E-4
4;2.682103536551271E-4
5;2.682103536551271E-4
6;2.682103536551271E-4
7;0.01839601002662481
8;0.013897892210360748
9;0.011481834066712627
10;0.008721896277205977
11;2.682103536551271E-4
1;2.682103536551271E-4
100;6.182878628244816E-4
100000;1.3358176332097248E-6
100000;2.682103536551271E-4
